Square,LifeSquare,KitchenSquare,Ecology_1,Healthcare_1,Price,Rooms,Floor,HouseFloor,HouseYear,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Healthcare_1_null,DistrictSize
84.71737670898438,52.3224929126751,10.568145294067843,0.23861714,705.0,536549.44,3,22,22,1977,1,1,26,3889,6,3,6,1,0,43
37.43230438232422,22.833032608032227,9.0,0.28279766,0.0,165361.5,1,13,13,1970,1,1,33,8667,2,0,6,1,1,89
41.075294494628906,26.27727543657029,7.285430044571143,0.07577875,0.0,107598.336,1,10,17,1977,1,1,6,1437,3,0,2,1,1,565
38.049224853515625,23.092449303170092,10.0,0.03465608,0.0,71623.36,1,3,16,2013,1,1,0,168,0,0,0,1,1,565
61.605140686035156,40.4368782043457,6.0,0.007720282,0.0,280968.47,3,7,9,1974,1,1,38,4788,2,0,4,1,1,61
83.95088195800781,56.30530805000839,10.29647769782057,0.072157584,0.0,245183.83,3,14,14,2015,1,1,2,629,1,0,0,0,1,851
36.4771842956543,22.623416900634766,7.0,0.17473908,100.0,195850.34,2,3,9,1963,1,1,17,3379,9,0,3,1,0,23
34.34823226928711,20.56335249565346,6.726772611805973,0.23610845,0.0,146322.11,1,2,12,1977,1,1,16,3893,27,3,10,1,1,31
84.3392105102539,50.73526382446289,8.0,0.0907991,0.0,307321.56,3,2,9,2001,1,1,74,19083,2,5,15,1,1,97
48.12807083129883,29.967056274414062,6.0,0.002211665,0.0,252211.7,1,3,9,1974,1,1,39,7614,3,1,5,0,1,28
41.80403137207031,26.87836581825116,7.300054557097175,0.21140121,0.0,97206.02,1,15,18,1977,1,1,9,1892,0,0,1,1,1,851
47.132568359375,31.80655288696289,6.0,0.03717782,2300.0,210293.03,2,10,10,1976,1,1,52,11217,1,1,7,1,0,76
46.65159225463867,29.96504783630371,5.0,0.03349371,1322.0,183792.89,2,4,9,1969,1,1,66,10573,1,3,8,1,0,49
79.56938934326172,54.368288335481644,9.94102303437715,0.43788525,1084.0,155383.1,2,7,9,1977,1,1,23,5735,3,0,5,1,0,179
52.35626983642578,34.82709279591294,8.089389972863634,0.03465608,0.0,98688.89,2,13,13,1977,1,1,0,168,0,0,0,1,1,565
67.4147469994871,61.25396728515625,6.16077971433084,0.017647052,0.0,188640.47,2,5,10,1977,1,1,2,469,0,0,0,1,1,851
65.44449615478516,43.940422520767555,9.04367879809662,0.21140121,0.0,146247.61,2,7,19,1977,1,1,9,1892,0,0,1,1,1,851
55.828426361083984,5.066532611846924,12.483096626417156,0.007122317,0.0,183136.34,2,9,9,2019,1,1,1,264,0,0,1,1,1,652
66.25846862792969,45.437252044677734,6.0,0.042307273,4849.0,310139.66,3,3,12,1977,1,1,17,2810,9,3,6,1,0,10
64.09379577636719,42.6094385351382,9.009765817012699,0.371149,750.0,160660.61,2,10,17,1977,1,1,34,7065,1,2,5,1,0,143
56.03428268432617,32.07600021362305,8.0,0.31392455,3855.0,286621.2,2,8,12,1992,1,1,22,4625,11,2,10,1,0,174
46.0538215637207,33.9521484375,5.0,0.000995363,0.0,181195.44,2,9,9,1964,1,1,42,7651,1,1,5,1,1,49
39.093231201171875,24.940439224243164,9.0,0.26508868,1937.0,161610.48,1,4,12,1969,1,1,37,5288,0,3,2,1,0,72
48.104034423828125,28.04151673014626,10.0,0.23861714,705.0,257429.0,1,13,17,2016,1,1,26,3889,6,3,6,1,0,43
47.9638671875,34.515159606933594,5.0,0.034331497,0.0,191211.22,2,3,5,1965,1,1,25,5487,3,0,4,1,1,165
56.950721740722656,37.74954605102539,5.0,0.03869299,1015.0,203890.83,3,3,5,1965,1,1,28,6533,1,2,5,1,0,97
98.74047088623047,66.68922182251276,11.34340347595756,0.072157584,0.0,291719.66,3,13,13,1977,1,1,2,629,1,0,0,0,1,851
57.7916145324707,38.357396221613286,8.497140656354592,0.011654127,0.0,139531.58,2,9,17,1977,1,1,4,915,0,0,0,1,1,851
57.8212776184082,28.603824615478516,11.0,0.21251535,628.0,283279.78,2,4,16,1982,1,1,19,3293,16,3,7,1,0,25
66.17182159423828,44.162259092570466,9.072777757403385,0.017647052,0.0,169468.31,2,6,6,1977,1,1,2,469,0,0,0,1,1,851
31.959489822387695,21.0286922454834,6.0,0.08761909,0.0,167674.27,1,5,5,1964,1,1,8,1497,5,1,0,1,1,6
44.32679748535156,28.234279695109613,7.5123060540021465,0.017647052,0.0,141849.67,1,16,16,2017,1,1,2,469,0,0,0,1,1,851
61.61994552612305,34.09579849243164,10.0,0.069753364,0.0,282575.62,2,6,15,2000,1,1,53,13670,4,1,11,1,1,77
41.68757247924805,23.316043853759766,7.0,0.13321534,1406.0,184256.02,1,19,19,1989,1,1,49,11395,3,3,4,0,0,78
43.87155532836914,19.439470291137695,9.0,0.18878376,0.0,197485.55,1,11,12,1973,1,1,31,6137,4,0,1,1,1,119
65.92986297607422,43.70153612968682,9.21472949550636,0.24320452,540.0,174858.77,2,3,17,1977,1,1,5,1564,0,0,0,1,0,511
64.62038434839675,58.35218811035156,6.268196238045199,0.03465608,0.0,100938.33,2,2,17,1977,1,1,0,168,0,0,0,1,1,565
79.21649169921875,44.47629165649414,10.0,0.0,46.0,526712.7,3,9,9,1960,1,1,25,5027,4,1,1,1,0,59
70.36385345458984,47.86182403564453,7.0,0.16909109,0.0,259143.17,3,3,3,1952,1,1,19,3856,10,2,5,1,1,43
48.823455810546875,32.46144485473633,6.0,0.13564979,350.0,239331.05,2,11,11,1972,1,1,46,7960,6,3,11,1,0,34
41.69865798950195,23.461915969848633,8.0,0.13624443,0.0,147083.39,1,13,14,1989,1,1,11,2370,0,0,1,1,1,294
41.77267837524414,22.361177444458008,8.0,0.30697748,1575.0,198721.88,1,5,14,1987,1,1,27,5148,14,5,7,1,0,20
38.478424072265625,22.790263979611357,6.966852676721483,0.041124634,0.0,204576.42,1,25,25,2014,1,1,46,9515,5,1,10,1,1,90
57.79346466064453,35.387481689453125,9.0,0.069753364,0.0,249044.42,2,15,17,1996,1,1,53,13670,4,1,11,1,1,111
42.980953216552734,22.542680740356445,10.0,0.09229064,165.0,143098.95,1,11,14,2006,1,1,21,4346,2,1,2,1,0,46
39.53465270996094,22.224451065063477,6.0,6.99893e-05,240.0,170390.83,1,7,9,1981,1,1,46,10309,1,1,16,1,0,87
39.80442428588867,25.324348314982704,7.1643676703040455,0.011654127,0.0,105202.73,1,3,13,1977,1,1,4,915,0,0,0,1,1,851
43.67385482788086,21.383075714111328,12.0,0.21843974,1450.0,228886.03,1,4,13,1977,1,1,21,4472,6,4,7,0,0,16
54.46822738647461,33.750457763671875,9.0,0.15824905,0.0,217007.67,2,5,12,2008,1,1,21,5731,0,1,0,1,1,42
35.56955337524414,25.4458065032959,6.296298643110364,0.31019914,0.0,132632.69,1,7,12,1974,1,1,11,2748,1,0,0,1,1,179
44.542030334472656,30.1375732421875,6.0,6.99893e-05,240.0,190614.11,2,7,9,1975,1,1,46,10309,1,1,16,1,0,40
77.3121566772461,52.3726229938048,9.845224113310682,0.072157584,0.0,173714.22,2,7,7,1977,1,1,2,629,1,0,0,0,1,851
66.08674621582031,43.42943572998047,7.0,0.0,620.0,90008.836,3,7,13,1979,1,1,18,3374,5,1,2,1,0,59
58.50416946411133,39.73322937915744,8.576239723398771,0.005767451,0.0,81788.07,2,4,4,1977,1,1,1,388,0,0,0,1,1,565
65.98029327392578,43.562083732468146,8.98436865064851,0.017647052,0.0,193790.53,2,12,17,1977,1,1,2,469,0,0,0,1,1,851
91.70619216438662,84.74766540527344,6.958526759113183,0.43788525,1084.0,165105.4,2,7,13,1977,1,1,23,5735,3,0,5,1,0,179
604.7059936523438,447.6475341600971,47.21230604065566,0.16153175,30.0,187717.25,2,17,18,1977,1,1,25,5648,1,2,4,1,0,294
63.75515365600586,34.46169662475586,9.937596241671457,0.017647052,0.0,172798.06,2,14,17,1977,1,1,2,469,0,0,0,1,1,851
38.42776107788086,26.170249938964844,6.0,0.11162739,1970.0,203201.64,2,3,12,1969,1,1,50,12238,8,2,3,1,0,35
43.800167083740234,28.552141189575195,6.0,0.036122292,1036.0,186044.23,2,4,5,1963,1,1,24,4378,0,1,1,1,0,104
39.39878463745117,22.095772654099918,10.0,0.036122292,1036.0,205185.16,1,21,25,2015,1,1,24,4378,0,1,1,1,0,104
33.80778884887695,20.798133850097656,5.0,0.21843974,1450.0,172778.17,1,6,6,1962,1,1,21,4472,6,4,7,0,0,29
48.99053192138672,31.90795564581228,7.8246986072356535,0.072157584,0.0,124761.836,1,5,17,1977,1,1,2,629,1,0,0,0,1,76
34.18242645263672,18.185922622680664,5.0,0.08903972,0.0,143805.16,1,7,9,1977,1,1,33,7976,5,0,11,1,1,22
77.0311508178711,45.347591400146484,8.0,0.1278116,320.0,360625.5,3,13,14,1997,1,1,28,7287,5,1,3,1,0,72
48.50199890136719,32.84014129638672,6.0,0.19448927,125.0,182897.3,2,8,9,1975,1,1,47,8004,3,3,5,1,0,165
68.09257507324219,51.399169921875,6.0,0.30947912,990.0,294405.9,4,7,9,1970,1,1,35,7715,4,0,6,1,0,78
77.8183822631836,47.22100830078125,10.0,0.19448927,125.0,320187.34,3,18,18,1992,1,1,47,8004,3,3,5,1,0,165
59.277740478515625,38.937557220458984,5.0,0.0,2672.0,236229.97,3,5,5,1965,1,1,36,6714,2,0,2,1,0,65
57.57556915283203,31.044815063476562,8.0,0.10187247,0.0,282386.3,2,14,16,1980,1,1,23,4583,3,3,3,1,1,97
45.4781494140625,32.3450813293457,6.0,0.33389154,0.0,168824.47,2,1,5,1963,1,1,30,6564,1,0,0,1,1,44
79.13054656982422,49.05763694775325,12.0,0.069753364,0.0,405231.6,3,25,25,2015,1,1,53,13670,4,1,11,1,1,111
37.8460693359375,23.784781211264207,7.04083300571566,0.072157584,0.0,111920.69,1,16,16,1977,1,1,2,629,1,0,0,0,1,851
65.62310791015625,43.3842246616429,9.193652268797019,0.24320452,540.0,180419.34,2,9,17,1977,1,1,5,1564,0,0,0,1,0,511
41.20542907714844,19.42380714416504,10.0,0.0,2672.0,209421.88,1,13,24,2004,1,1,36,6714,2,0,2,1,0,29
74.28539276123047,48.652748107910156,10.0,0.011654127,0.0,125879.49,3,4,17,2013,1,1,4,915,0,0,0,1,1,851
46.449710845947266,29.390604952554774,7.635023855737048,0.07577875,0.0,168705.45,1,6,13,1977,1,1,6,1437,3,0,2,1,1,114
46.71253967285156,30.91238784790039,5.0,0.30746666,325.0,231778.5,2,4,12,1970,1,0,30,5048,9,2,5,1,0,42
56.25909423828125,37.18643586550189,8.35986012885505,0.011654127,0.0,138197.22,2,9,17,1977,1,1,4,915,0,0,0,1,1,851
115.56980895996094,73.7154541015625,12.0,0.0907991,0.0,464897.22,4,1,3,1998,1,1,74,19083,2,5,15,1,1,97
54.940250396728516,30.3159122467041,9.0,0.30032253,0.0,223622.4,2,2,9,1976,1,1,52,10311,6,1,9,1,1,118
38.30597686767578,19.486024856567383,9.0,0.06966034,0.0,182953.94,1,3,16,1980,1,1,31,6119,4,1,2,1,1,55
136.7272186279297,95.4615263734315,14.164964711580113,0.072157584,0.0,274592.84,1,5,5,2017,1,1,2,629,1,0,0,0,1,247
57.921958923339844,38.556809674443414,8.517870424560826,0.21140121,0.0,130755.59,2,14,19,1977,1,1,9,1892,0,0,1,1,1,851
43.40317153930664,27.492302354451226,7.4146851579391395,0.072157584,0.0,141175.66,1,3,17,1977,1,1,2,629,1,0,0,0,1,247
54.4290657043457,36.34648672241461,8.283473809788518,0.014072961,0.0,106429.78,1,4,9,1977,1,1,2,475,0,0,0,1,1,565
37.036582946777344,20.39263343811035,7.0,0.042031586,1940.0,195534.36,1,3,12,1982,1,1,37,6856,84,2,5,1,0,17
38.141387939453125,24.218431481732768,7.07119509977222,0.21140121,0.0,95667.65,1,13,18,2016,1,1,9,1892,0,0,1,1,1,851
50.35536575317383,30.58425802122456,7.14547082714108,0.15081754,2643.0,295513.97,1,5,5,2017,1,1,16,3433,4,4,5,1,0,34
76.66300964355469,48.373756408691406,10.0,0.10187247,0.0,349768.7,3,9,16,1980,1,1,23,4583,3,3,3,1,1,97
87.03479766845703,59.11572185549466,10.56794979660533,0.072157584,0.0,214403.08,3,5,5,1977,1,1,2,629,1,0,0,0,1,247
81.19624328613281,54.43320844160916,10.122456837262911,0.007122317,0.0,235384.97,3,10,17,1977,1,1,1,264,0,0,1,1,1,652
42.14841079711914,21.28526496887207,8.0,0.13564979,350.0,242176.33,1,20,24,1995,1,1,46,7960,6,3,11,1,0,34
34.906829833984375,19.93999481201172,6.0,0.42882583,730.0,158871.66,1,7,9,1969,1,1,25,5011,8,0,2,1,0,57
59.12622833251953,39.07079314209851,8.526097541290156,0.072157584,0.0,151391.31,2,11,11,1977,1,1,2,629,1,0,0,0,1,247
78.55714416503906,52.99423965048707,9.987925737108728,0.371149,750.0,186109.22,3,11,17,1977,1,1,34,7065,1,2,5,1,0,143
53.84532928466797,31.780134201049805,8.0,0.40727624,370.0,182164.73,2,3,12,1980,0,1,9,1768,0,0,0,0,0,107
43.04768371582031,26.85172472196959,7.3810834174136914,0.007122317,0.0,168280.9,1,4,17,1977,1,1,1,264,0,0,1,1,1,652
82.75711190635184,76.0219955444336,6.735116361918248,0.006076152,645.0,351112.0,2,2,2,2014,1,1,30,5285,0,6,6,1,0,37
42.16989517211914,25.054735818461037,10.0,0.007122317,0.0,148049.64,1,15,17,2015,1,1,1,264,0,0,1,1,1,652
47.37215042114258,30.434206008911133,6.0,0.041124634,0.0,261002.4,2,9,12,1983,1,1,46,9515,5,1,10,1,1,90
45.840267181396484,23.380096435546875,9.0,0.041116353,0.0,182769.38,1,4,8,2005,1,1,53,14892,4,1,4,1,1,71
54.11152267456055,34.341355218785296,10.0,0.072157584,0.0,152513.4,1,10,17,2015,1,1,2,629,1,0,0,0,1,247
41.71413803100586,24.69070053100586,6.0,0.20014681,770.0,234032.84,2,7,12,1973,1,1,23,3975,8,2,0,1,0,25
46.27951431274414,31.112516403198242,5.0,0.000995363,0.0,161696.55,2,5,5,1965,1,1,42,7651,1,1,5,1,1,44
40.54861068725586,23.926979064941406,8.0,0.30032253,0.0,186595.31,1,4,12,1976,1,1,52,10311,6,1,9,1,1,118
72.88664245605469,62.88664245605469,10.0,0.24320452,540.0,163606.11,2,18,18,2016,1,1,5,1564,0,0,0,1,0,511
50.21027374267578,32.63771211701836,7.942504426862145,0.017647052,0.0,142226.78,1,16,17,1977,1,1,2,469,0,0,0,1,1,851
30.12110710144043,16.196971893310547,5.0,0.42882583,730.0,141876.3,1,4,9,1973,1,1,25,5011,8,0,2,1,0,57
71.69989013671875,36.500099182128906,9.0,0.025609156,240.0,197197.4,2,19,25,2011,1,1,33,5261,0,3,1,1,0,652
67.80789947509766,35.526851654052734,10.502051495414857,0.017647052,0.0,176184.98,2,13,15,2013,1,1,2,469,0,0,0,1,1,851
44.65547180175781,27.2235050201416,6.0,0.11162739,1970.0,223383.89,2,5,5,1961,1,1,50,12238,8,2,3,1,0,35
49.7873649597168,32.384340741099074,7.904958890349926,0.072157584,0.0,136100.11,1,7,13,1977,1,1,2,629,1,0,0,0,1,247
56.86919021606445,33.552520751953125,8.0,0.17473908,100.0,397417.4,2,13,14,1971,1,1,17,3379,9,0,3,1,0,23
31.165145874023438,18.382844924926758,7.0,0.11853738,1183.0,160581.62,1,4,5,1963,1,1,30,6207,1,1,0,1,0,78
41.315975189208984,26.319474443983758,7.250122787275004,0.07577875,0.0,111374.35,1,8,17,1977,1,1,6,1437,3,0,2,1,1,565
60.72947311401367,45.73196029663086,6.0,0.371149,750.0,196237.64,3,2,9,1973,1,1,34,7065,1,2,5,1,0,114
62.11082458496094,52.81212615966797,4.0,7.81528e-05,1046.0,117647.46,1,31,44,2009,1,1,22,6398,141,3,23,1,0,228
62.47092819213867,41.24832671567222,8.708178252172623,0.11853738,1183.0,180223.27,2,7,7,2017,1,1,30,6207,1,1,0,1,0,78
47.55768966674805,22.682321548461914,8.85240731088911,0.017647052,0.0,130190.64,1,16,16,1977,1,1,2,469,0,0,0,1,1,851
49.24002456665039,32.2366828918457,5.0,0.42882583,730.0,149679.14,2,1,12,1971,1,1,25,5011,8,0,2,1,0,57
54.3234748840332,34.246463775634766,9.0,0.13321534,1406.0,290493.56,2,17,17,2004,1,1,49,11395,3,3,4,0,0,107
81.69441986083984,55.121621175339854,10.200887615416002,0.017647052,0.0,217357.5,3,9,17,2016,1,1,2,469,0,0,0,1,1,851
61.245338439941406,40.717891006038165,8.736815388640409,0.07577875,0.0,153624.44,2,15,17,1977,1,1,6,1437,3,0,2,1,1,565
63.61583709716797,36.311737060546875,8.0,0.34107193,2300.0,303698.78,2,6,7,1957,1,1,27,5664,48,3,11,1,0,29
46.772300720214844,32.361419677734375,6.0,0.0907991,0.0,174392.02,2,3,9,1980,1,1,74,19083,2,5,15,1,1,64
70.60935921429504,63.54973602294922,7.059623191345828,0.24320452,540.0,178002.28,2,18,18,2017,1,1,5,1564,0,0,0,1,0,511
56.33479309082031,31.77659034729004,8.0,0.1789168,192.0,312132.0,2,14,14,2001,1,1,18,3594,4,1,5,1,0,72
81.20275115966797,54.33122897061731,10.130707844108574,0.007122317,0.0,244044.14,3,8,17,1977,1,1,1,264,0,0,1,1,1,652
59.19522476196289,32.39362716674805,12.0,0.13321534,1406.0,214676.52,2,8,8,2003,1,1,49,11395,3,3,4,0,0,107
65.52154541015625,39.97373962402344,8.0,0.16909109,0.0,344263.12,3,5,9,1976,1,1,19,3856,10,2,5,1,1,43
87.96326446533203,59.120312087122215,10.594269736169393,0.072157584,0.0,259585.03,3,9,9,1977,1,1,2,629,1,0,0,0,1,851
46.16644287109375,19.11297035217285,8.0,0.0,0.0,238829.73,1,5,16,2007,1,1,33,7425,1,2,5,1,1,13
54.90456771850586,32.999141693115234,8.0,0.019508796,176.0,391080.56,2,15,23,2010,1,1,37,7687,11,5,5,1,0,24
76.6600570678711,56.42721939086914,8.0,0.042307273,4849.0,463351.88,3,3,5,1960,1,1,17,2810,9,3,6,1,0,10
33.123008728027344,25.358842849731445,5.0,0.000995363,0.0,158527.75,1,4,9,1965,1,1,42,7651,1,1,5,1,1,49
33.237857818603516,21.761829376220703,7.0,0.31980935,2857.0,162322.78,1,5,9,1971,1,1,25,4756,16,5,8,1,0,48
100.50141143798828,59.41397476196289,10.0,0.014423114,0.0,593618.75,4,3,14,2003,1,1,19,3806,4,0,3,1,1,33
74.96373748779297,47.76198959350586,10.0,0.10045574,0.0,302116.94,3,13,16,1976,1,1,43,7227,0,1,6,0,1,61
81.0464096069336,53.676280458906895,11.0,0.07577875,0.0,242298.11,2,16,22,2019,1,1,6,1437,3,0,2,1,1,114
75.5210952758789,51.03265380859375,8.0,7.81528e-05,1046.0,367865.7,3,3,5,1959,1,1,22,6398,141,3,23,1,0,228
103.62176513671875,69.58347628021332,11.674169296993403,0.072157584,0.0,343956.4,2,11,11,1977,1,1,2,629,1,0,0,0,1,247
55.53571319580078,35.89248912490001,8.22760024504014,0.072157584,0.0,182503.44,3,16,25,1977,1,1,2,629,1,0,0,0,1,247
75.64495086669922,47.83729934692383,10.0,0.0,30.0,299475.88,3,17,17,1992,1,1,27,4798,0,2,8,1,0,64
80.40199279785156,47.5909309387207,12.0,0.1278116,320.0,389942.53,3,18,18,2005,1,1,28,7287,5,1,3,1,0,72
34.72398376464844,19.84054946899414,9.0,0.52186704,0.0,149649.08,1,6,16,1988,1,1,25,6149,0,0,0,1,1,73
36.76827621459961,16.309797286987305,9.0,0.041116353,0.0,175822.22,1,3,14,2002,1,1,53,14892,4,1,4,1,1,71
59.70063750110906,53.555667877197266,6.144969623911792,0.24320452,540.0,167848.88,2,19,19,2016,1,1,5,1564,0,0,0,1,0,511
37.86677551269531,23.540761947631836,8.0,0.0,2672.0,214225.31,1,12,16,1979,1,1,36,6714,2,0,2,1,0,65
73.22286987304688,47.90319061279297,10.0,0.050900057,30.0,284539.88,3,4,17,1985,1,1,43,10621,1,2,3,1,0,82
53.25763702392578,34.53940552162231,8.110838882838472,0.007122317,0.0,163613.14,2,10,17,1977,1,1,1,264,0,0,1,1,1,652
60.844242095947266,39.491592593015305,8.63819846810416,0.072157584,0.0,212589.7,2,17,17,2016,1,1,2,629,1,0,0,0,1,851
60.29316711425781,39.62066263362673,8.585516979643568,0.072157584,0.0,171855.58,2,3,24,2017,1,1,2,629,1,0,0,0,1,851
44.47572326660156,31.388717651367188,5.0,0.0,0.0,190686.66,2,2,5,1963,1,1,33,7425,1,2,5,1,1,78
70.99547576904297,38.93403244018555,14.0,0.24603155,2715.0,349187.72,2,11,20,2008,1,0,22,3151,4,3,3,1,0,72
70.72660064697266,51.48042678833008,7.0,0.03869299,1015.0,301800.16,4,15,16,1970,1,1,28,6533,1,2,5,1,0,97
56.667327880859375,37.54228562229145,8.388687039946465,0.072157584,0.0,133632.34,1,3,18,2014,1,1,2,629,1,0,0,0,1,247
48.235809326171875,33.495609283447266,6.0,0.30032253,0.0,194261.28,2,5,9,1976,1,1,52,10311,6,1,9,1,1,118
22.69154167175293,13.499648094177246,3.0,0.17505486,0.0,136682.95,1,7,9,1972,1,1,36,10055,3,1,0,1,1,87
57.890899658203125,38.40204266262451,8.45691602536062,0.011654127,0.0,136091.73,2,2,12,1977,1,1,4,915,0,0,0,1,1,851
81.49144744873047,54.77573938881943,10.304949514505836,0.24320452,540.0,212864.8,2,4,13,1977,1,1,5,1564,0,0,0,1,0,511
40.068878173828125,25.478883743286133,6.0,0.219006,0.0,144498.69,1,11,11,1974,1,1,28,6746,3,1,4,1,1,46
50.624473571777344,29.987276077270508,7.0,0.16197556,4508.0,322213.25,2,3,5,1953,1,0,31,7010,5,3,7,1,0,62
33.72029113769531,18.84095573425293,6.0,0.06966034,0.0,169145.98,1,7,7,1960,1,1,31,6119,4,1,2,1,1,89
80.06128692626953,48.873992919921875,10.0,0.03349371,1322.0,344923.3,3,14,16,1984,1,1,66,10573,1,3,8,1,0,44
72.21783007545912,65.73423767089844,6.483592404560677,0.07577875,0.0,181053.5,2,11,17,1977,1,1,6,1437,3,0,2,1,1,565
44.15412139892578,28.77819616711424,7.516236285864998,0.041116353,0.0,94691.91,1,5,5,1977,1,1,53,14892,4,1,4,1,1,10
79.89391326904297,70.89391326904297,9.0,0.11162739,1970.0,538574.75,2,15,17,2003,1,1,50,12238,8,2,3,1,0,62
77.33103942871094,39.50007629394531,11.0,0.006076152,645.0,237878.33,2,8,12,2014,1,1,30,5285,0,6,6,1,0,48
56.05358123779297,33.929771423339844,8.0,0.30032253,0.0,248648.73,2,8,12,1986,1,1,52,10311,6,1,9,1,1,118
77.21421813964844,56.67843246459961,12.0,0.049637258,229.0,338025.7,3,6,24,2020,1,1,34,7759,0,1,3,1,0,174
39.037750244140625,27.189746856689453,6.0,0.30746666,325.0,200049.7,2,8,12,1969,1,0,30,5048,9,2,5,1,0,42
73.02932739257812,50.94261169433594,6.0,0.09344257,3300.0,358898.75,4,9,16,1969,1,1,23,4635,5,2,4,1,0,49
82.63832092285156,54.959112860296315,10.217893581074353,0.007122317,0.0,274398.62,3,16,17,1977,1,1,1,264,0,0,1,1,1,652
50.933746337890625,31.355554580688477,6.0,0.0,0.0,255170.95,2,12,12,1969,1,1,33,7425,1,2,5,1,1,8
83.89570617675781,46.159637451171875,10.0,0.15134622,830.0,231715.75,3,13,13,2011,1,0,32,5889,10,4,1,1,0,55
74.96446990966797,46.24127960205078,10.0,0.041116353,0.0,302606.9,3,13,17,1994,1,1,53,14892,4,1,4,1,1,71
43.8775520324707,24.386219024658203,8.0,0.15824905,0.0,161059.36,1,3,9,2004,1,1,21,5731,0,1,0,1,1,42
45.20347213745117,28.455526688352247,7.559466621739203,0.007122317,0.0,171565.83,1,5,9,2015,1,1,1,264,0,0,1,1,1,652
48.16394805908203,33.27566909790039,9.0,0.19448927,125.0,189513.6,2,3,12,1966,1,1,47,8004,3,3,5,1,0,165
46.49781799316406,29.86201286315918,5.0,0.014423114,0.0,253670.9,2,8,12,1968,1,1,19,3806,4,0,3,1,1,33
75.99443054199219,3.512298822402954,16.31627355096245,0.24320452,540.0,190746.66,2,22,25,1977,1,1,5,1564,0,0,0,1,0,511
29.26024627685547,18.17721176147461,5.0,0.13564979,350.0,179619.56,1,2,9,1973,1,1,46,7960,6,3,11,1,0,34
63.3304443359375,42.183019721112565,8.894976570113958,0.07577875,0.0,161346.02,2,10,17,1977,1,1,6,1437,3,0,2,1,1,565
34.25374984741211,24.123775482177734,6.0,0.13321534,1406.0,162666.88,1,8,8,1983,1,1,49,11395,3,3,4,0,0,107
47.43398666381836,33.027774810791016,5.0,0.26508868,1937.0,164644.73,2,1,5,1968,1,1,37,5288,0,3,2,1,0,72
41.701202392578125,26.933795891949227,7.281628187121963,7.81528e-05,1046.0,95473.44,1,3,17,1977,1,1,22,6398,141,3,23,1,0,228
36.457611083984375,19.872970581054688,5.0,0.10187247,0.0,189627.23,1,5,24,2007,1,1,23,4583,3,3,3,1,1,97
50.071205139160156,31.444044064971884,10.0,0.072157584,0.0,135239.64,1,8,12,2016,1,1,2,629,1,0,0,0,1,851
42.545249938964844,21.366504669189453,8.0,0.0907991,0.0,193699.19,1,10,17,1999,1,1,74,19083,2,5,15,1,1,97
85.48080444335938,57.56001951900951,10.39572490577726,0.072157584,0.0,235848.9,3,5,13,1977,1,1,2,629,1,0,0,0,1,851
39.16401290893555,22.185816877259168,12.0,0.21140121,0.0,108408.65,1,11,19,1977,1,1,9,1892,0,0,1,1,1,851
40.15284729003906,21.21108055114746,7.0,0.19578105,0.0,221652.72,1,2,17,2001,1,1,23,5212,6,3,2,1,1,65
47.63962936401367,31.12439727783203,6.0,0.015016892,2890.0,273560.12,2,8,9,1973,1,1,17,3079,59,0,8,1,0,5
30.826068878173828,18.854839324951172,4.0,0.0,46.0,181626.17,1,3,8,1959,1,1,25,5027,4,1,1,1,0,27
59.107791900634766,38.54975098908039,8.744254765816205,0.24320452,540.0,177838.38,2,24,25,2016,1,1,5,1564,0,0,0,1,0,511
42.12923049926758,21.75698471069336,8.0,0.31019914,0.0,131166.47,1,8,14,1997,1,1,11,2748,1,0,0,1,1,179
41.13243865966797,24.216388702392578,10.0,0.24320452,540.0,135481.81,1,24,25,2016,1,1,5,1564,0,0,0,1,0,511
38.13316345214844,20.059295654296875,10.0,0.050755568,145.0,193088.05,1,2,17,1979,1,1,24,5469,1,0,1,1,0,41
67.11610412597656,44.0657880195188,10.0,0.017647052,0.0,192012.53,2,6,10,2015,1,1,2,469,0,0,0,1,1,851
69.90000915527344,48.33467483520508,5.0,0.002211665,0.0,234832.0,3,11,11,1976,1,1,39,7614,3,1,5,0,1,27
42.840240478515625,26.954448841992374,7.353618318399441,0.007122317,0.0,148124.7,1,7,17,1977,1,1,1,264,0,0,1,1,1,652
33.3563346862793,18.09469223022461,8.0,0.23610845,0.0,170148.61,1,6,6,1964,1,1,16,3893,27,3,10,1,1,18
46.25416946411133,28.121793746948242,5.0,0.0,810.0,139575.8,2,3,5,1969,1,1,39,8647,0,0,5,1,0,10
61.23108673095703,43.223121643066406,6.0,0.1273759,0.0,171286.75,3,8,9,1974,1,1,43,8429,3,3,9,1,1,64
33.3612060546875,16.353729248046875,6.0,0.15824905,0.0,120660.71,1,5,5,1974,1,1,21,5731,0,1,0,1,1,36
68.49032592773438,39.2735595703125,6.0,0.22582495,1548.0,286274.34,2,5,5,1960,0,1,41,6558,7,3,2,1,0,97
32.76935958862305,18.66822052001953,5.0,0.000995363,0.0,140942.61,1,3,5,1962,1,1,42,7651,1,1,5,1,1,49
77.45624542236328,52.73723220825195,18.0,0.006076152,645.0,231963.88,2,12,28,2010,1,1,30,5285,0,6,6,1,0,37
